match_id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,match_key
22449,1997-11-09,Mexico,Costa Rica,3.0,3.0,FIFA World Cup qualification,Mexico City,Mexico,False,1997-11-09|Mexico|Costa Rica|FIFA World Cup qualification|3.0|3.0|Mexico City
22465,1997-11-16,Jamaica,Mexico,0.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,False,1997-11-16|Jamaica|Mexico|FIFA World Cup qualification|0.0|0.0|Kingston
22495,1997-12-12,Mexico,Australia,1.0,3.0,Confederations Cup,Riyadh,Saudi Arabia,True,1997-12-12|Mexico|Australia|Confederations Cup|1.0|3.0|Riyadh
22500,1997-12-14,Saudi Arabia,Mexico,0.0,5.0,Confederations Cup,Riyadh,Saudi Arabia,False,1997-12-14|Saudi Arabia|Mexico|Confederations Cup|0.0|5.0|Riyadh
22503,1997-12-16,Brazil,Mexico,3.0,2.0,Confederations Cup,Riyadh,Saudi Arabia,True,1997-12-16|Brazil|Mexico|Confederations Cup|3.0|2.0|Riyadh
22575,1998-02-04,Trinidad and Tobago,Mexico,2.0,4.0,Gold Cup,Oakland,United States,True,1998-02-04|Trinidad and Tobago|Mexico|Gold Cup|2.0|4.0|Oakland
22586,1998-02-07,Mexico,Honduras,2.0,0.0,Gold Cup,Oakland,United States,True,1998-02-07|Mexico|Honduras|Gold Cup|2.0|0.0|Oakland
22614,1998-02-12,Jamaica,Mexico,0.0,1.0,Gold Cup,Los Angeles,United States,True,1998-02-12|Jamaica|Mexico|Gold Cup|0.0|1.0|Los Angeles
22622,1998-02-15,United States,Mexico,0.0,1.0,Gold Cup,Los Angeles,United States,False,1998-02-15|United States|Mexico|Gold Cup|0.0|1.0|Los Angeles
22641,1998-02-24,Mexico,Netherlands,2.0,3.0,Friendly,Miami Gardens,United States,True,1998-02-24|Mexico|Netherlands|Friendly|2.0|3.0|Miami Gardens
22674,1998-03-18,Mexico,Paraguay,1.0,1.0,Friendly,Mexico City,Mexico,False,1998-03-18|Mexico|Paraguay|Friendly|1.0|1.0|Mexico City
22712,1998-04-15,Mexico,Peru,1.0,0.0,Friendly,Los Angeles,United States,True,1998-04-15|Mexico|Peru|Friendly|1.0|0.0|Los Angeles
22748,1998-05-09,Estonia,Mexico,0.0,6.0,Friendly,Montecatini Terme,Italy,True,1998-05-09|Estonia|Mexico|Friendly|0.0|6.0|Montecatini Terme
22765,1998-05-20,Norway,Mexico,5.0,2.0,Friendly,Oslo,Norway,False,1998-05-20|Norway|Mexico|Friendly|5.0|2.0|Oslo
22770,1998-05-23,Republic of Ireland,Mexico,0.0,0.0,Friendly,Dublin,Republic of Ireland,False,1998-05-23|Republic of Ireland|Mexico|Friendly|0.0|0.0|Dublin
22795,1998-05-31,Japan,Mexico,1.0,2.0,Friendly,Lausanne,Switzerland,True,1998-05-31|Japan|Mexico|Friendly|1.0|2.0|Lausanne
22806,1998-06-03,Saudi Arabia,Mexico,0.0,0.0,Friendly,Créteil,France,True,1998-06-03|Saudi Arabia|Mexico|Friendly|0.0|0.0|Créteil
22832,1998-06-13,South Korea,Mexico,1.0,3.0,FIFA World Cup,Lyon,France,True,1998-06-13|South Korea|Mexico|FIFA World Cup|1.0|3.0|Lyon
22850,1998-06-20,Belgium,Mexico,2.0,2.0,FIFA World Cup,Bordeaux,France,True,1998-06-20|Belgium|Mexico|FIFA World Cup|2.0|2.0|Bordeaux
22871,1998-06-25,Netherlands,Mexico,2.0,2.0,FIFA World Cup,Saint-Étienne,France,True,1998-06-25|Netherlands|Mexico|FIFA World Cup|2.0|2.0|Saint-Étienne
22885,1998-06-29,Germany,Mexico,2.0,1.0,FIFA World Cup,Montpellier,France,True,1998-06-29|Germany|Mexico|FIFA World Cup|2.0|1.0|Montpellier
23197,1998-11-17,El Salvador,Mexico,0.0,2.0,Friendly,Los Angeles,United States,True,1998-11-17|El Salvador|Mexico|Friendly|0.0|2.0|Los Angeles
23206,1998-11-18,Guatemala,Mexico,2.0,2.0,Friendly,Los Angeles,United States,True,1998-11-18|Guatemala|Mexico|Friendly|2.0|2.0|Los Angeles
23341,1999-02-10,Mexico,Argentina,0.0,1.0,Friendly,Los Angeles,United States,True,1999-02-10|Mexico|Argentina|Friendly|0.0|1.0|Los Angeles
23351,1999-02-19,Egypt,Mexico,0.0,3.0,Lunar New Year Cup,So Kon Po,Hong Kong,True,1999-02-19|Egypt|Mexico|Lunar New Year Cup|0.0|3.0|So Kon Po
23394,1999-03-11,Mexico,Bolivia,2.0,1.0,USA Cup,Los Angeles,United States,True,1999-03-11|Mexico|Bolivia|USA Cup|2.0|1.0|Los Angeles
23399,1999-03-13,United States,Mexico,1.0,2.0,USA Cup,San Diego,United States,False,1999-03-13|United States|Mexico|USA Cup|1.0|2.0|San Diego
23478,1999-04-14,Mexico,Ecuador,0.0,0.0,Friendly,Monterrey,Mexico,False,1999-04-14|Mexico|Ecuador|Friendly|0.0|0.0|Monterrey
23507,1999-04-28,Paraguay,Mexico,2.0,1.0,Friendly,Pedro Juan Caballero,Paraguay,False,1999-04-28|Paraguay|Mexico|Friendly|2.0|1.0|Pedro Juan Caballero
23614,1999-06-09,Mexico,Argentina,2.0,2.0,Friendly,Chicago,United States,True,1999-06-09|Mexico|Argentina|Friendly|2.0|2.0|Chicago
23624,1999-06-12,South Korea,Mexico,1.0,1.0,Korea Cup,Seoul,South Korea,False,1999-06-12|South Korea|Mexico|Korea Cup|1.0|1.0|Seoul
23630,1999-06-16,Croatia,Mexico,2.0,1.0,Korea Cup,Seoul,South Korea,True,1999-06-16|Croatia|Mexico|Korea Cup|2.0|1.0|Seoul
23636,1999-06-18,Egypt,Mexico,0.0,2.0,Korea Cup,Seoul,South Korea,True,1999-06-18|Egypt|Mexico|Korea Cup|0.0|2.0|Seoul
23685,1999-06-30,Chile,Mexico,0.0,1.0,Copa América,Ciudad del Este,Paraguay,True,1999-06-30|Chile|Mexico|Copa América|0.0|1.0|Ciudad del Este
23706,1999-07-03,Brazil,Mexico,2.0,1.0,Copa América,Ciudad del Este,Paraguay,True,1999-07-03|Brazil|Mexico|Copa América|2.0|1.0|Ciudad del Este
23716,1999-07-06,Mexico,Venezuela,3.0,1.0,Copa América,Ciudad del Este,Paraguay,True,1999-07-06|Mexico|Venezuela|Copa América|3.0|1.0|Ciudad del Este
23721,1999-07-10,Mexico,Peru,3.0,3.0,Copa América,Asunción,Paraguay,True,1999-07-10|Mexico|Peru|Copa América|3.0|3.0|Asunción
23729,1999-07-14,Mexico,Brazil,0.0,2.0,Copa América,Ciudad del Este,Paraguay,True,1999-07-14|Mexico|Brazil|Copa América|0.0|2.0|Ciudad del Este
23733,1999-07-17,Chile,Mexico,1.0,2.0,Copa América,Asunción,Paraguay,True,1999-07-17|Chile|Mexico|Copa América|1.0|2.0|Asunción
23747,1999-07-25,Mexico,Saudi Arabia,5.0,1.0,Confederations Cup,Mexico City,Mexico,False,1999-07-25|Mexico|Saudi Arabia|Confederations Cup|5.0|1.0|Mexico City
23751,1999-07-27,Mexico,Egypt,2.0,2.0,Confederations Cup,Mexico City,Mexico,False,1999-07-27|Mexico|Egypt|Confederations Cup|2.0|2.0|Mexico City
23759,1999-07-29,Mexico,Bolivia,1.0,0.0,Confederations Cup,Mexico City,Mexico,False,1999-07-29|Mexico|Bolivia|Confederations Cup|1.0|0.0|Mexico City
23773,1999-08-01,Mexico,United States,1.0,0.0,Confederations Cup,Mexico City,Mexico,False,1999-08-01|Mexico|United States|Confederations Cup|1.0|0.0|Mexico City
23784,1999-08-04,Mexico,Brazil,4.0,3.0,Confederations Cup,Mexico City,Mexico,False,1999-08-04|Mexico|Brazil|Confederations Cup|4.0|3.0|Mexico City
23951,1999-10-13,Mexico,Paraguay,0.0,1.0,Friendly,Chicago,United States,True,1999-10-13|Mexico|Paraguay|Friendly|0.0|1.0|Chicago
23955,1999-10-20,Mexico,Colombia,0.0,0.0,Friendly,San Diego,United States,True,1999-10-20|Mexico|Colombia|Friendly|0.0|0.0|San Diego
23958,1999-10-27,Mexico,Ecuador,0.0,0.0,Friendly,Houston,United States,True,1999-10-27|Mexico|Ecuador|Friendly|0.0|0.0|Houston
24069,2000-01-09,Mexico,Iran,2.0,1.0,Friendly,Oakland,United States,True,2000-01-09|Mexico|Iran|Friendly|2.0|1.0|Oakland
24139,2000-02-05,Japan,Mexico,0.0,1.0,Lunar New Year Cup,So Kon Po,Hong Kong,True,2000-02-05|Japan|Mexico|Lunar New Year Cup|0.0|1.0|So Kon Po
24153,2000-02-08,Mexico,Czech Republic,1.0,2.0,Lunar New Year Cup,So Kon Po,Hong Kong,True,2000-02-08|Mexico|Czech Republic|Lunar New Year Cup|1.0|2.0|So Kon Po
24176,2000-02-13,Mexico,Trinidad and Tobago,4.0,0.0,Gold Cup,San Diego,United States,True,2000-02-13|Mexico|Trinidad and Tobago|Gold Cup|4.0|0.0|San Diego
24200,2000-02-17,Mexico,Guatemala,1.0,1.0,Gold Cup,Los Angeles,United States,True,2000-02-17|Mexico|Guatemala|Gold Cup|1.0|1.0|Los Angeles
24211,2000-02-20,Mexico,Canada,1.0,2.0,Gold Cup,San Diego,United States,True,2000-02-20|Mexico|Canada|Gold Cup|1.0|2.0|San Diego
24582,2000-06-04,Mexico,Republic of Ireland,2.0,2.0,USA Cup,Chicago,United States,True,2000-06-04|Mexico|Republic of Ireland|USA Cup|2.0|2.0|Chicago
24599,2000-06-07,Mexico,South Africa,4.0,2.0,USA Cup,Dallas,United States,True,2000-06-07|Mexico|South Africa|USA Cup|4.0|2.0|Dallas
24617,2000-06-11,United States,Mexico,3.0,0.0,USA Cup,East Rutherford,United States,False,2000-06-11|United States|Mexico|USA Cup|3.0|0.0|East Rutherford
24695,2000-07-01,El Salvador,Mexico,0.0,3.0,Friendly,San Francisco,United States,True,2000-07-01|El Salvador|Mexico|Friendly|0.0|3.0|San Francisco
24717,2000-07-05,Mexico,Venezuela,2.0,1.0,Friendly,Monterrey,Mexico,False,2000-07-05|Mexico|Venezuela|Friendly|2.0|1.0|Monterrey
24753,2000-07-16,Panama,Mexico,0.0,1.0,FIFA World Cup qualification,Panama City,Panama,False,2000-07-16|Panama|Mexico|FIFA World Cup qualification|0.0|1.0|Panama City
24765,2000-07-23,Trinidad and Tobago,Mexico,1.0,0.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,2000-07-23|Trinidad and Tobago|Mexico|FIFA World Cup qualification|1.0|0.0|Port of Spain
24795,2000-08-15,Mexico,Canada,2.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,2000-08-15|Mexico|Canada|FIFA World Cup qualification|2.0|0.0|Mexico City
24878,2000-09-03,Mexico,Panama,7.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False,2000-09-03|Mexico|Panama|FIFA World Cup qualification|7.0|1.0|Mexico City
24891,2000-09-20,Mexico,Ecuador,2.0,0.0,Friendly,San Diego,United States,True,2000-09-20|Mexico|Ecuador|Friendly|2.0|0.0|San Diego
24898,2000-09-27,Mexico,Bolivia,1.0,0.0,Friendly,San Diego,United States,True,2000-09-27|Mexico|Bolivia|Friendly|1.0|0.0|San Diego
24953,2000-10-08,Mexico,Trinidad and Tobago,7.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,2000-10-08|Mexico|Trinidad and Tobago|FIFA World Cup qualification|7.0|0.0|Mexico City
25012,2000-10-25,United States,Mexico,2.0,0.0,Friendly,Los Angeles,United States,False,2000-10-25|United States|Mexico|Friendly|2.0|0.0|Los Angeles
25048,2000-11-15,Canada,Mexico,0.0,0.0,FIFA World Cup qualification,Toronto,Canada,False,2000-11-15|Canada|Mexico|FIFA World Cup qualification|0.0|0.0|Toronto
25099,2000-12-20,Mexico,Argentina,0.0,2.0,Friendly,Los Angeles,United States,True,2000-12-20|Mexico|Argentina|Friendly|0.0|2.0|Los Angeles
25149,2001-01-24,Mexico,Bulgaria,0.0,2.0,Friendly,Morelia,Mexico,False,2001-01-24|Mexico|Bulgaria|Friendly|0.0|2.0|Morelia
25175,2001-01-31,Mexico,Colombia,2.0,3.0,Friendly,Los Angeles,United States,True,2001-01-31|Mexico|Colombia|Friendly|2.0|3.0|Los Angeles
25274,2001-02-28,United States,Mexico,2.0,0.0,FIFA World Cup qualification,Columbus,United States,False,2001-02-28|United States|Mexico|FIFA World Cup qualification|2.0|0.0|Columbus
25285,2001-03-07,Mexico,Brazil,3.0,3.0,Friendly,Guadalajara,Mexico,False,2001-03-07|Mexico|Brazil|Friendly|3.0|3.0|Guadalajara
25359,2001-03-25,Mexico,Jamaica,4.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,2001-03-25|Mexico|Jamaica|FIFA World Cup qualification|4.0|0.0|Mexico City
25427,2001-04-11,Mexico,Chile,1.0,0.0,Friendly,Monterrey,Mexico,False,2001-04-11|Mexico|Chile|Friendly|1.0|0.0|Monterrey
25497,2001-04-25,Trinidad and Tobago,Mexico,1.0,1.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,2001-04-25|Trinidad and Tobago|Mexico|FIFA World Cup qualification|1.0|1.0|Port of Spain
25583,2001-05-25,England,Mexico,4.0,0.0,Friendly,Derby,England,False,2001-05-25|England|Mexico|Friendly|4.0|0.0|Derby
25601,2001-05-30,Mexico,Australia,0.0,2.0,Confederations Cup,Suwon,South Korea,True,2001-05-30|Mexico|Australia|Confederations Cup|0.0|2.0|Suwon
25611,2001-06-01,South Korea,Mexico,2.0,1.0,Confederations Cup,Ulsan,South Korea,False,2001-06-01|South Korea|Mexico|Confederations Cup|2.0|1.0|Ulsan
25649,2001-06-03,France,Mexico,4.0,0.0,Confederations Cup,Ulsan,South Korea,True,2001-06-03|France|Mexico|Confederations Cup|4.0|0.0|Ulsan
25703,2001-06-16,Mexico,Costa Rica,1.0,2.0,FIFA World Cup qualification,Mexico City,Mexico,False,2001-06-16|Mexico|Costa Rica|FIFA World Cup qualification|1.0|2.0|Mexico City
25717,2001-06-20,Honduras,Mexico,3.0,1.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,2001-06-20|Honduras|Mexico|FIFA World Cup qualification|3.0|1.0|San Pedro Sula
25746,2001-07-01,Mexico,United States,1.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,2001-07-01|Mexico|United States|FIFA World Cup qualification|1.0|0.0|Mexico City
25772,2001-07-12,Brazil,Mexico,0.0,1.0,Copa América,Cali,Colombia,True,2001-07-12|Brazil|Mexico|Copa América|0.0|1.0|Cali
25800,2001-07-15,Paraguay,Mexico,0.0,0.0,Copa América,Cali,Colombia,True,2001-07-15|Paraguay|Mexico|Copa América|0.0|0.0|Cali
25808,2001-07-18,Peru,Mexico,1.0,0.0,Copa América,Cali,Colombia,True,2001-07-18|Peru|Mexico|Copa América|1.0|0.0|Cali
25817,2001-07-22,Chile,Mexico,0.0,2.0,Copa América,Pereira,Colombia,True,2001-07-22|Chile|Mexico|Copa América|0.0|2.0|Pereira
25823,2001-07-25,Mexico,Uruguay,2.0,1.0,Copa América,Pereira,Colombia,True,2001-07-25|Mexico|Uruguay|Copa América|2.0|1.0|Pereira
25831,2001-07-29,Colombia,Mexico,1.0,0.0,Copa América,Bogotá,Colombia,False,2001-07-29|Colombia|Mexico|Copa América|1.0|0.0|Bogotá
25889,2001-08-23,Mexico,Liberia,5.0,4.0,Friendly,Veracruz,Mexico,False,2001-08-23|Mexico|Liberia|Friendly|5.0|4.0|Veracruz
25922,2001-09-02,Jamaica,Mexico,1.0,2.0,FIFA World Cup qualification,Kingston,Jamaica,False,2001-09-02|Jamaica|Mexico|FIFA World Cup qualification|1.0|2.0|Kingston
25944,2001-09-05,Mexico,Trinidad and Tobago,3.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,2001-09-05|Mexico|Trinidad and Tobago|FIFA World Cup qualification|3.0|0.0|Mexico City
26007,2001-10-07,Costa Rica,Mexico,0.0,0.0,FIFA World Cup qualification,San José,Costa Rica,False,2001-10-07|Costa Rica|Mexico|FIFA World Cup qualification|0.0|0.0|San José
26034,2001-10-31,Mexico,El Salvador,4.0,1.0,Friendly,Puebla,Mexico,False,2001-10-31|Mexico|El Salvador|Friendly|4.0|1.0|Puebla
26064,2001-11-11,Mexico,Honduras,3.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,2001-11-11|Mexico|Honduras|FIFA World Cup qualification|3.0|0.0|Mexico City
26082,2001-11-14,Spain,Mexico,1.0,0.0,Friendly,Huelva,Spain,False,2001-11-14|Spain|Mexico|Friendly|1.0|0.0|Huelva
26169,2002-01-19,El Salvador,Mexico,0.0,1.0,Gold Cup,Pasadena,United States,True,2002-01-19|El Salvador|Mexico|Gold Cup|0.0|1.0|Pasadena
26183,2002-01-21,Mexico,Guatemala,3.0,1.0,Gold Cup,Pasadena,United States,True,2002-01-21|Mexico|Guatemala|Gold Cup|3.0|1.0|Pasadena
26206,2002-01-27,Mexico,South Korea,0.0,0.0,Gold Cup,Pasadena,United States,True,2002-01-27|Mexico|South Korea|Gold Cup|0.0|0.0|Pasadena
26262,2002-02-13,Mexico,Serbia,1.0,2.0,Friendly,Phoenix,United States,True,2002-02-13|Mexico|Serbia|Friendly|1.0|2.0|Phoenix
26288,2002-03-13,Mexico,Albania,4.0,0.0,Friendly,San Diego,United States,True,2002-03-13|Mexico|Albania|Friendly|4.0|0.0|San Diego
26362,2002-04-17,Mexico,Bulgaria,1.0,0.0,Friendly,East Rutherford,United States,True,2002-04-17|Mexico|Bulgaria|Friendly|1.0|0.0|East Rutherford
26387,2002-05-12,Mexico,Colombia,2.0,1.0,Friendly,Mexico City,Mexico,False,2002-05-12|Mexico|Colombia|Friendly|2.0|1.0|Mexico City
26400,2002-05-16,Mexico,Bolivia,1.0,0.0,Friendly,San Francisco,United States,True,2002-05-16|Mexico|Bolivia|Friendly|1.0|0.0|San Francisco
26446,2002-06-03,Croatia,Mexico,0.0,1.0,FIFA World Cup,Niigata,Japan,True,2002-06-03|Croatia|Mexico|FIFA World Cup|0.0|1.0|Niigata
26469,2002-06-09,Mexico,Ecuador,2.0,1.0,FIFA World Cup,Rifu,Japan,True,2002-06-09|Mexico|Ecuador|FIFA World Cup|2.0|1.0|Rifu
26483,2002-06-13,Mexico,Italy,1.0,1.0,FIFA World Cup,Ōita,Japan,True,2002-06-13|Mexico|Italy|FIFA World Cup|1.0|1.0|Ōita
26494,2002-06-17,Mexico,United States,0.0,2.0,FIFA World Cup,Jeonju,South Korea,True,2002-06-17|Mexico|United States|FIFA World Cup|0.0|2.0|Jeonju
26931,2003-02-04,Mexico,Argentina,0.0,1.0,Friendly,Los Angeles,United States,True,2003-02-04|Mexico|Argentina|Friendly|0.0|1.0|Los Angeles
26960,2003-02-12,Mexico,Colombia,0.0,0.0,Friendly,Phoenix,United States,True,2003-02-12|Mexico|Colombia|Friendly|0.0|0.0|Phoenix
27029,2003-03-19,Mexico,Bolivia,2.0,0.0,Friendly,Dallas,United States,True,2003-03-19|Mexico|Bolivia|Friendly|2.0|0.0|Dallas
27054,2003-03-26,Mexico,Paraguay,1.0,1.0,Friendly,San Diego,United States,True,2003-03-26|Mexico|Paraguay|Friendly|1.0|1.0|San Diego
27172,2003-04-30,Mexico,Brazil,0.0,0.0,Friendly,Guadalajara,Mexico,False,2003-04-30|Mexico|Brazil|Friendly|0.0|0.0|Guadalajara
27188,2003-05-08,United States,Mexico,0.0,0.0,Friendly,Houston,United States,False,2003-05-08|United States|Mexico|Friendly|0.0|0.0|Houston
27398,2003-07-06,El Salvador,Mexico,2.0,1.0,Friendly,Carson,United States,True,2003-07-06|El Salvador|Mexico|Friendly|2.0|1.0|Carson
27421,2003-07-13,Mexico,Brazil,1.0,0.0,Gold Cup,Mexico City,Mexico,False,2003-07-13|Mexico|Brazil|Gold Cup|1.0|0.0|Mexico City
27431,2003-07-17,Mexico,Honduras,0.0,0.0,Gold Cup,Mexico City,Mexico,False,2003-07-17|Mexico|Honduras|Gold Cup|0.0|0.0|Mexico City
27436,2003-07-20,Mexico,Jamaica,5.0,0.0,Gold Cup,Mexico City,Mexico,False,2003-07-20|Mexico|Jamaica|Gold Cup|5.0|0.0|Mexico City
27438,2003-07-24,Mexico,Costa Rica,2.0,0.0,Gold Cup,Mexico City,Mexico,False,2003-07-24|Mexico|Costa Rica|Gold Cup|2.0|0.0|Mexico City
27443,2003-07-27,Mexico,Brazil,1.0,0.0,Gold Cup,Mexico City,Mexico,False,2003-07-27|Mexico|Brazil|Gold Cup|1.0|0.0|Mexico City
27473,2003-08-20,Mexico,Peru,1.0,3.0,Friendly,East Rutherford,United States,True,2003-08-20|Mexico|Peru|Friendly|1.0|3.0|East Rutherford
27666,2003-10-15,Mexico,Uruguay,0.0,2.0,Friendly,Chicago,United States,True,2003-10-15|Mexico|Uruguay|Friendly|0.0|2.0|Chicago
27773,2003-11-19,Mexico,Iceland,0.0,0.0,Friendly,San Francisco,United States,True,2003-11-19|Mexico|Iceland|Friendly|0.0|0.0|San Francisco
27966,2004-02-18,Mexico,Chile,1.0,1.0,Friendly,Carson,United States,True,2004-02-18|Mexico|Chile|Friendly|1.0|1.0|Carson
28002,2004-03-10,Mexico,Ecuador,2.0,1.0,Friendly,Tuxtla Gutiérrez,Mexico,False,2004-03-10|Mexico|Ecuador|Friendly|2.0|1.0|Tuxtla Gutiérrez
28055,2004-03-31,Mexico,Costa Rica,2.0,0.0,Friendly,Carson,United States,True,2004-03-31|Mexico|Costa Rica|Friendly|2.0|0.0|Carson
28127,2004-04-28,United States,Mexico,1.0,0.0,Friendly,Dallas,United States,False,2004-04-28|United States|Mexico|Friendly|1.0|0.0|Dallas
28332,2004-06-19,Dominica,Mexico,0.0,10.0,FIFA World Cup qualification,San Antonio,United States,True,2004-06-19|Dominica|Mexico|FIFA World Cup qualification|0.0|10.0|San Antonio
28377,2004-06-27,Mexico,Dominica,8.0,0.0,FIFA World Cup qualification,Aguascalientes,Mexico,False,2004-06-27|Mexico|Dominica|FIFA World Cup qualification|8.0|0.0|Aguascalientes
28403,2004-07-07,Mexico,Uruguay,2.0,2.0,Copa América,Chiclayo,Peru,True,2004-07-07|Mexico|Uruguay|Copa América|2.0|2.0|Chiclayo
28411,2004-07-10,Argentina,Mexico,0.0,1.0,Copa América,Chiclayo,Peru,True,2004-07-10|Argentina|Mexico|Copa América|0.0|1.0|Chiclayo
28425,2004-07-13,Mexico,Ecuador,2.0,1.0,Copa América,Piura,Peru,True,2004-07-13|Mexico|Ecuador|Copa América|2.0|1.0|Piura
28435,2004-07-18,Mexico,Brazil,0.0,4.0,Copa América,Piura,Peru,True,2004-07-18|Mexico|Brazil|Copa América|0.0|4.0|Piura
28618,2004-09-08,Trinidad and Tobago,Mexico,1.0,3.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,2004-09-08|Trinidad and Tobago|Mexico|FIFA World Cup qualification|1.0|3.0|Port of Spain
28634,2004-10-06,Mexico,Saint Vincent and the Grenadines,7.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,2004-10-06|Mexico|Saint Vincent and the Grenadines|FIFA World Cup qualification|7.0|0.0|Mexico City
28690,2004-10-10,Saint Vincent and the Grenadines,Mexico,0.0,1.0,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,False,2004-10-10|Saint Vincent and the Grenadines|Mexico|FIFA World Cup qualification|0.0|1.0|Kingstown
28719,2004-10-13,Mexico,Trinidad and Tobago,3.0,0.0,FIFA World Cup qualification,Puebla,Mexico,False,2004-10-13|Mexico|Trinidad and Tobago|FIFA World Cup qualification|3.0|0.0|Puebla
28746,2004-10-27,Mexico,Ecuador,2.0,1.0,Friendly,East Rutherford,United States,True,2004-10-27|Mexico|Ecuador|Friendly|2.0|1.0|East Rutherford
28757,2004-11-10,Mexico,Guatemala,2.0,0.0,Friendly,San Antonio,United States,True,2004-11-10|Mexico|Guatemala|Friendly|2.0|0.0|San Antonio
28762,2004-11-13,Saint Kitts and Nevis,Mexico,0.0,5.0,FIFA World Cup qualification,Miami,United States,True,2004-11-13|Saint Kitts and Nevis|Mexico|FIFA World Cup qualification|0.0|5.0|Miami
28797,2004-11-17,Mexico,Saint Kitts and Nevis,8.0,0.0,FIFA World Cup qualification,Monterrey,Mexico,False,2004-11-17|Mexico|Saint Kitts and Nevis|FIFA World Cup qualification|8.0|0.0|Monterrey
28954,2005-01-26,Mexico,Sweden,0.0,0.0,Friendly,San Diego,United States,True,2005-01-26|Mexico|Sweden|Friendly|0.0|0.0|San Diego
28980,2005-02-09,Costa Rica,Mexico,1.0,2.0,FIFA World Cup qualification,San José,Costa Rica,False,2005-02-09|Costa Rica|Mexico|FIFA World Cup qualification|1.0|2.0|San José
29026,2005-02-23,Mexico,Colombia,1.0,1.0,Friendly,Culiacán,Mexico,False,2005-02-23|Mexico|Colombia|Friendly|1.0|1.0|Culiacán
29043,2005-03-09,Mexico,Argentina,1.0,1.0,Friendly,Los Angeles,United States,True,2005-03-09|Mexico|Argentina|Friendly|1.0|1.0|Los Angeles
29108,2005-03-27,Mexico,United States,2.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False,2005-03-27|Mexico|United States|FIFA World Cup qualification|2.0|1.0|Mexico City
29133,2005-03-30,Panama,Mexico,1.0,1.0,FIFA World Cup qualification,Panama City,Panama,False,2005-03-30|Panama|Mexico|FIFA World Cup qualification|1.0|1.0|Panama City
29152,2005-04-27,Mexico,Poland,1.0,1.0,Friendly,Chicago,United States,True,2005-04-27|Mexico|Poland|Friendly|1.0|1.0|Chicago
29202,2005-06-04,Guatemala,Mexico,0.0,2.0,FIFA World Cup qualification,Guatemala City,Guatemala,False,2005-06-04|Guatemala|Mexico|FIFA World Cup qualification|0.0|2.0|Guatemala City
29257,2005-06-08,Mexico,Trinidad and Tobago,2.0,0.0,FIFA World Cup qualification,Monterrey,Mexico,False,2005-06-08|Mexico|Trinidad and Tobago|FIFA World Cup qualification|2.0|0.0|Monterrey
29279,2005-06-16,Japan,Mexico,1.0,2.0,Confederations Cup,Hanover,Germany,True,2005-06-16|Japan|Mexico|Confederations Cup|1.0|2.0|Hanover
29299,2005-06-19,Mexico,Brazil,1.0,0.0,Confederations Cup,Hanover,Germany,True,2005-06-19|Mexico|Brazil|Confederations Cup|1.0|0.0|Hanover
29303,2005-06-22,Greece,Mexico,0.0,0.0,Confederations Cup,Frankfurt,Germany,True,2005-06-22|Greece|Mexico|Confederations Cup|0.0|0.0|Frankfurt
29307,2005-06-26,Mexico,Argentina,1.0,1.0,Confederations Cup,Hanover,Germany,True,2005-06-26|Mexico|Argentina|Confederations Cup|1.0|1.0|Hanover
29310,2005-06-29,Germany,Mexico,4.0,3.0,Confederations Cup,Leipzig,Germany,False,2005-06-29|Germany|Mexico|Confederations Cup|4.0|3.0|Leipzig
29318,2005-07-08,South Africa,Mexico,2.0,1.0,Gold Cup,Carson,United States,True,2005-07-08|South Africa|Mexico|Gold Cup|2.0|1.0|Carson
29323,2005-07-10,Mexico,Guatemala,4.0,0.0,Gold Cup,Los Angeles,United States,True,2005-07-10|Mexico|Guatemala|Gold Cup|4.0|0.0|Los Angeles
29342,2005-07-13,Mexico,Jamaica,1.0,0.0,Gold Cup,Houston,United States,True,2005-07-13|Mexico|Jamaica|Gold Cup|1.0|0.0|Houston
29358,2005-07-17,Mexico,Colombia,1.0,2.0,Gold Cup,Houston,United States,True,2005-07-17|Mexico|Colombia|Gold Cup|1.0|2.0|Houston
29411,2005-08-17,Mexico,Costa Rica,2.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,2005-08-17|Mexico|Costa Rica|FIFA World Cup qualification|2.0|0.0|Mexico City
